Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Allen ID	Parent Allen ID	Side	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKAY22.3f_3_Scan1_[4964,30744]_component_data_merged_Region 2.ome.tif	root	root	Image	Polygon	4872.1	3521.4	997	0	0	6309	2362	3947	62.56	101.38	38934556.7	40784.8
JKAY22.3f_3_Scan1_[4964,30744]_component_data_merged_Region 2.ome.tif	Basic cell groups and regions	grey	root	Geometry	4828.9	3413.3	8	997	0	6301	2354	3947	62.64	113.03	34921356	87958
JKAY22.3f_3_Scan1_[4964,30744]_component_data_merged_Region 2.ome.tif	Cerebellum	CB	Basic cell groups and regions	Geometry	4607.1	4895.5	512	8	0	0	0	0	NaN	0	62797.3	3671.5
JKAY22.3f_3_Scan1_[4964,30744]_component_data_merged_Region 2.ome.tif	Cerebrum	CH	Basic cell groups and regions	Geometry	4759	2937.5	567	8	0	0	0	0	NaN	0	14872827.5	36638.9
JKAY22.3f_3_Scan1_[4964,30744]_component_data_merged_Region 2.ome.tif	Cerebral cortex	CTX	Cerebrum	Geometry	4759	2937.5	688	567	0	0	0	0	NaN	0	14872827.5	36638.9
JKAY22.3f_3_Scan1_[4964,30744]_component_data_merged_Region 2.ome.tif	Cortical plate	CTXpl	Cerebral cortex	Geometry	4759	2937.5	695	688	0	0	0	0	NaN	0	14872827.5	36638.9
JKAY22.3f_3_Scan1_[4964,30744]_component_data_merged_Region 2.ome.tif	Isocortex	Isocortex	Cortical plate	Geometry	4833.4	1498	315	695	0	0	0	0	NaN	0	4402859.9	17343.9
JKAY22.3f_3_Scan1_[4964,30744]_component_data_merged_Region 2.ome.tif	Temporal association areas	TEa	Isocortex	Geometry	8423.9	1731.3	541	315	0	0	0	0	NaN	0	90531.8	1642.4
JKAY22.3f_3_Scan1_[4964,30744]_component_data_merged_Region 2.ome.tif	Temporal association areas, layer 1	TEa1	Temporal association areas	Geometry	8457	1703	97	541	0	0	0	0	NaN	0	53326.7	1418.6
JKAY22.3f_3_Scan1_[4964,30744]_component_data_merged_Region 2.ome.tif	Temporal association areas, layer 2/3	TEa2/3	Temporal association areas	Geometry	8376.4	1771.8	1127	541	0	0	0	0	NaN	0	37205.1	1092.1
JKAY22.3f_3_Scan1_[4964,30744]_component_data_merged_Region 2.ome.tif	Ectorhinal area	ECT	Isocortex	Geometry	8445.5	2066.3	895	315	0	0	0	0	NaN	0	100954.5	1870
JKAY22.3f_3_Scan1_[4964,30744]_component_data_merged_Region 2.ome.tif	Ectorhinal area/Layer 1	ECT1	Ectorhinal area	Geometry	8578.3	2113.8	836	895	0	0	0	0	NaN	0	32224.1	919.12
JKAY22.3f_3_Scan1_[4964,30744]_component_data_merged_Region 2.ome.tif	Ectorhinal area/Layer 2/3	ECT2/3	Ectorhinal area	Geometry	8410.8	2035.1	427	895	0	0	0	0	NaN	0	56631.3	1108.6
JKAY22.3f_3_Scan1_[4964,30744]_component_data_merged_Region 2.ome.tif	Ectorhinal area/Layer 5	ECT5	Ectorhinal area	Geometry	8253.9	2086	988	895	0	0	0	0	NaN	0	12109.4	659.1
