Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Parent ID	Side	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 6.ome.tif	d8417e2c-c9f7-46c6-bb90-44286ac4d530	7	7	1132	Geometry	6433.1	5599.5	7	1132	0	0	0	0	NaN	0	565811.7	4733.4
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 6.ome.tif	efd7ca56-2ed5-4977-b246-6e55b8951ebe	1052	1052	348	Geometry	5596	4005.2	1052	348	0	0	0	0	NaN	0	1257848.5	6635.1
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 6.ome.tif	98e2ad6d-58a7-4e5d-98d2-9c4f9cd67317	312782590	312782590	312782574	Geometry	2002.6	1671.9	312782590	312782574	0	0	0	0	NaN	0	9018.5	435.58
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 6.ome.tif	8776ac9f-fdae-44ab-a255-59828b5da246	421	421	409	Geometry	4547.9	1456.1	421	409	0	0	0	0	NaN	0	90435.7	2024.3
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 6.ome.tif	ee75dad6-364a-4d98-8cc5-4f0a0df18d0a	312782582	312782582	312782574	Geometry	1812.8	1551.7	312782582	312782574	0	0	0	0	NaN	0	53946.1	1008.7
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 6.ome.tif	fc4189c6-bd3d-4762-8eba-b77e7a10cad1	750	750	425	Geometry	9671.5	2263.9	750	425	0	0	0	0	NaN	0	36364.5	876.34
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 6.ome.tif	f86fab91-d178-41e7-9560-8459b20d2c83	843	843	822	Geometry	4824.9	3371	843	822	0	0	0	0	NaN	0	1184833.8	8599.9
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 6.ome.tif	79047ee4-02ef-4efc-b164-914a2424dff6	312782586	312782586	312782574	Geometry	1921.3	1635.9	312782586	312782574	0	0	0	0	NaN	0	19880.8	668.49
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 6.ome.tif	a25a3ede-57d0-4f50-9365-dbf362aeedc8	101	101	607	Geometry	8109.2	5727.3	101	607	0	0	0	0	NaN	0	33686	960.87
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 6.ome.tif	e4779a70-8c37-474e-a32d-2d0371e2f28f	836	836	895	Geometry	1099.2	2574.4	836	895	0	0	0	0	NaN	0	35339.4	854.21
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 6.ome.tif	e25d09b6-cae5-4176-9f1c-974f14bdea6e	229	229	901	Geometry	5410	5856.5	229	901	0	0	0	0	NaN	0	629736.8	5380.8
