Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Parent ID	Side	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	4baf10d0-3b7e-4539-923d-b1c59e35bdad	8	8	997	Geometry	4949.8	3591	8	997	0	442	213	229	51.81	5.022	45597186	105076.9
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	dd1f3cf2-9a1a-4923-9aec-af42682f4aa8	743	743	926	Geometry	8217.1	5871	743	926	0	0	0	0	NaN	0	78137.1	1329.9
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	dbf61c46-eee6-4a7c-81fa-c9ba0a749a84	335	335	922	Geometry	5089.1	4140.2	335	922	0	0	0	0	NaN	0	42810.7	1237.8
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	1aab13ec-a7a7-414c-9a46-66253a918356	631	631	698	Geometry	2399	6492.1	631	698	0	0	0	0	NaN	0	251854.3	1990.3
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	cab0f39f-96ea-41dd-9848-88d81df22093	655	655	647	Geometry	2179.6	6443.2	655	647	0	0	0	0	NaN	0	47144.1	1261.8
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	9a5ca09b-a4dc-46e3-8974-1af55bc4daa8	618	618	1099	Geometry	5575.5	1909.8	618	1099	0	0	0	0	NaN	0	366357.5	3871.8
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	84188836-a45e-43a8-893e-ac843d06fbf4	1027	1027	247	Geometry	737.39	2566.8	1027	247	0	0	0	0	NaN	0	290375.1	2775.7
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	b28da3cb-e498-49a4-a2c7-60d24253842f	579	579	956	Geometry	5490.3	4312.4	579	956	0	0	0	0	NaN	0	236387.7	10777.1
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	874c3ffe-740a-4dcc-9c46-23b1cac7fe0d	312782586	312782586	312782574	Geometry	5231.9	2073.7	312782586	312782574	0	0	0	0	NaN	0	56561.2	1582
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	73247382-6e94-413f-a0bf-056a089492bc	759	759	1027	Geometry	765.19	2592.1	759	1027	0	0	0	0	NaN	0	43518.1	1117.6
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	f7582fe4-3bed-4717-909c-5abbae74a50c	312782644	312782644	312782628	Geometry	9011.8	2762.6	312782644	312782628	0	0	0	0	NaN	0	114468.9	2259.7
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	b565e54e-ce98-47f6-bb69-aa3cc395db3a	967	967	1009	Geometry	6173.4	5605.1	967	1009	0	0	0	0	NaN	0	1034657.3	18107.5
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	c4417a75-10da-401d-89ad-6a91eb39822b	987	987	771	Geometry	5200.3	6372.1	987	771	0	0	0	0	NaN	0	1822291.1	9637.7
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	79737596-b82a-4052-a55b-2b1ab3b77a86	926	926	909	Geometry	8206.6	6212	926	909	0	0	0	0	NaN	0	674995.9	3340.6
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	7814ea46-f6e0-4ce3-b27c-09294440318b	78	78	752	Geometry	5559.9	6289.6	78	752	0	0	0	0	NaN	0	724452.5	7997.3
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	1b92213c-6a32-4c21-8c0e-2be610883b8e	566	566	698	Geometry	1697.6	6091.8	566	698	0	0	0	0	NaN	0	821657.7	3658.2
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	04e81a46-4dc5-4d02-a2b5-100955645aa8	997	997	Image	Geometry	4995.6	3673.3	997	NaN	0	442	213	229	51.81	4.48	51110451.6	39646.4
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	8bf13fcd-9f46-4760-aa97-50f44958bddd	475	475	1008	Geometry	2744	3536.1	475	1008	0	0	0	0	NaN	0	227683.9	2350.9
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	8e0ddc40-c219-421b-a141-45f9e888e6c9	991	991	1009	Geometry	5258.8	2680.5	991	1009	0	0	0	0	NaN	0	674579.7	25911.2
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	22abab3e-e56f-4e24-907d-81e4ac80a9fd	632	632	726	Geometry	2655.9	3893.5	632	726	0	0	0	0	NaN	0	536048.9	13680.4
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	9b3d3b1a-93bf-4f6e-aee0-2ac1bb07ca97	443	443	618	Geometry	5575.5	1909.8	443	618	0	0	0	0	NaN	0	366357.5	3871.8
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	fd3117cc-a7cd-42d8-8876-e16c93e74bc0	960	960	1009	Geometry	5559.9	6289.6	960	1009	0	0	0	0	NaN	0	724452.5	7997.3
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	fc645778-af25-455b-aedc-4a1b28c06a2a	197	197	165	Geometry	5005.4	4036.4	197	165	0	0	0	0	NaN	0	26895.8	809.54
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	3a825784-55eb-447e-9d41-14ce9b70785d	257	257	533	Geometry	4329	943.54	257	533	0	0	0	0	NaN	0	28016.2	1128.5
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	4fe7eb61-7d82-4950-98b2-94d096889b92	778	778	385	Geometry	5191.3	1295.1	778	385	0	0	0	0	NaN	0	811659.1	8210.8
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	348331f7-deda-4300-a2df-0fd4e0d893c1	385	385	669	Geometry	5214.2	1168.1	385	669	0	0	0	0	NaN	0	3381240.7	11073.4
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	4ba6bae7-b9b1-4e25-93d5-4a0a89a1a7a2	664	664	926	Geometry	8243.7	6154.3	664	926	0	0	0	0	NaN	0	116576.7	2209.6
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	9d52d634-b25c-42bd-9214-a64017dc7995	589508447	589508447	822	Geometry	5593.6	5853.8	589508447	822	0	0	0	0	NaN	0	526096.1	4321.1
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	53080c19-2e60-4cf8-b1c2-955a67644efe	918	918	909	Geometry	5910.7	5158.6	918	909	0	0	0	0	NaN	0	2918336.6	10298.2
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	79d6cb94-6728-4b35-a9f2-829f138c904f	836	836	895	Geometry	5032.4	3952.6	836	895	0	0	0	0	NaN	0	82778.3	1992
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	719ee9dd-1bff-40c9-ad7c-3eebd6f4854c	922	922	315	Geometry	4670.2	4192.6	922	315	0	0	0	0	NaN	0	317821.7	4115.4
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 2.ome.tif	6bff8691-1c79-456b-b3af-2ceb3bc0eefa	484682524	484682524	896	Geometry	1159.1	2953.1	484682524	896	0	0	0	0	NaN	0	29280.9	2085.7
