Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Parent ID	Side	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKAY11.2g_TRAP_retr_RNAScope_A1_Scan1_[5728,30676]_component_data_merged_Region 2.ome.tif	227f3346-5fef-4c19-9d01-9babdb36314b	HB	HB	BS	Geometry	5867.6	5411.5	1065	343	0	0	0	0	NaN	0	3903806.4	18944.3
JKAY11.2g_TRAP_retr_RNAScope_A1_Scan1_[5728,30676]_component_data_merged_Region 2.ome.tif	a59ee9cf-8747-4043-ad7c-7532216443aa	SCdg	SCdg	SCm	Geometry	5817.4	2556	26	294	0	0	0	0	NaN	0	791565.1	7280.1
JKAY11.2g_TRAP_retr_RNAScope_A1_Scan1_[5728,30676]_component_data_merged_Region 2.ome.tif	d0498f80-4b4f-4ebe-9c09-10d3afd0e17f	PERI2/3	PERI2/3	PERI	Geometry	6343.5	3823.6	888	922	0	0	0	0	NaN	0	81412	1791.2
JKAY11.2g_TRAP_retr_RNAScope_A1_Scan1_[5728,30676]_component_data_merged_Region 2.ome.tif	0a6dc17c-c005-4d31-9c81-b18ca0868353	RSPv6a	RSPv6a	RSPv	Geometry	5513.6	1311.4	590	886	0	0	0	0	NaN	0	96298	3075.6
JKAY11.2g_TRAP_retr_RNAScope_A1_Scan1_[5728,30676]_component_data_merged_Region 2.ome.tif	8467e821-724f-41a2-a49f-080a388d5b8b	VIIIn	VIIIn	cm	Geometry	6136.4	4646	933	967	0	0	0	0	NaN	0	464069.2	9942.4
JKAY11.2g_TRAP_retr_RNAScope_A1_Scan1_[5728,30676]_component_data_merged_Region 2.ome.tif	e73b257c-1ce8-4613-bd32-b9701ed674f7	hc	hc	fxs	Geometry	5806.4	1979.8	618	1099	0	0	0	0	NaN	0	376933.9	3996
JKAY11.2g_TRAP_retr_RNAScope_A1_Scan1_[5728,30676]_component_data_merged_Region 2.ome.tif	99fde8dd-7864-4880-b327-83776c1fbc07	fiber tracts	fiber tracts	root	Geometry	6007.9	4068.7	1009	997	0	0	0	0	NaN	0	3965809	55105.5
JKAY11.2g_TRAP_retr_RNAScope_A1_Scan1_[5728,30676]_component_data_merged_Region 2.ome.tif	fec7cc8e-1472-45fb-8609-050b75cb083b	root	root	Image	Geometry	6006.6	3394.5	997	NaN	0	9638	2897	6741	69.94	152.28	44268126.4	37657.5
JKAY11.2g_TRAP_retr_RNAScope_A1_Scan1_[5728,30676]_component_data_merged_Region 2.ome.tif	7c02f015-3f3b-4068-9afd-cd88727b5d2b	HIP	HIP	HPF	Geometry	6393	3995.8	1080	1089	0	0	0	0	NaN	0	2793596.5	10574.8
JKAY11.2g_TRAP_retr_RNAScope_A1_Scan1_[5728,30676]_component_data_merged_Region 2.ome.tif	9da1cfd5-ab4d-451d-a6ba-290915d803d8	RSPagl2/3	RSPagl2/3	RSPagl	Geometry	5260.8	540.22	965	894	0	0	0	0	NaN	0	114922.7	2294.2
