Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Parent ID	Side	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 4.ome.tif	31998df6-488e-4bd5-8138-c24bc55d86fc	234	234	541	Geometry	1086.4	2761.5	234	541	0	0	0	0	NaN	0	146834.6	3414
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 4.ome.tif	7b9bd427-6793-4a27-826e-b45e2613a8c9	792	792	967	Geometry	5540.3	5812.8	792	967	0	0	0	0	NaN	0	139640.2	2007
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 4.ome.tif	49a7b4d1-4465-4694-82aa-33f8f0c91c99	93	93	901	Geometry	5501.7	5776.2	93	901	0	0	0	0	NaN	0	81117.7	2505.3
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 4.ome.tif	f65f1400-2659-4afe-9dac-0f402298705d	681	681	46	Geometry	5237.3	4128.1	681	46	0	0	0	0	NaN	0	37226.3	1840.9
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 4.ome.tif	aaf614c9-c4be-466f-9f21-c68cb4b60dbb	533	533	669	Geometry	4702.9	587.51	533	669	0	0	0	0	NaN	0	206955.8	3209.9
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 4.ome.tif	b24eb290-d34c-4372-907a-54f205fabba1	918	918	909	Geometry	6687.8	4712.5	918	909	0	0	0	0	NaN	0	3211439.9	10949.7
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 4.ome.tif	76ab040d-cc15-4395-b119-20755d5bdf82	593	593	385	Geometry	5136	893.14	593	385	0	0	0	0	NaN	0	451622.6	9030.5
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 4.ome.tif	888129de-57e0-4457-8322-718d51faeb12	948	948	933	Geometry	5502.7	4700.1	948	933	0	0	0	0	NaN	0	474235	12331.9
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 4.ome.tif	8a0ffd69-db15-4494-a209-76f8f36e025c	312782598	312782598	312782574	Geometry	3596.3	2421.8	312782598	312782574	0	0	0	0	NaN	0	12534.4	829.39
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 4.ome.tif	5bc300e4-87df-481f-bd1a-e670ba624a8d	443	443	618	Geometry	5799	2044.3	443	618	0	0	0	0	NaN	0	424369	4328.7
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 4.ome.tif	ad4b9fde-6a8b-40b4-9bf0-075fdce8797b	1079	1079	475	Geometry	2982.5	3621	1079	475	0	0	0	0	NaN	0	28300.5	636.04
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 4.ome.tif	2cc3a44a-5d76-4c49-9317-2b6d61c21da4	663	663	647	Geometry	2741.5	5996.2	663	647	0	0	0	0	NaN	0	60018.3	1124
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 4.ome.tif	755c42c8-9779-440d-b077-c7dab7ac2db1	894	894	254	Geometry	5098.5	649.13	894	254	0	0	0	0	NaN	0	409192.4	5714.2
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 4.ome.tif	9cb96d58-0bab-413c-a2ab-d08ef17ad6db	381	381	323	Geometry	3854.3	4543.5	381	323	0	0	0	0	NaN	0	203434.8	1902.9
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 4.ome.tif	11585ca9-5afc-4d01-b7e3-7d1ec4f5fef2	613	613	409	Geometry	5112.4	1974.9	613	409	0	0	0	0	NaN	0	250330.2	3080.2
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 4.ome.tif	5a98794a-5c8c-4827-b377-7a09230f9850	312782590	312782590	312782574	Geometry	5625.4	2261.3	312782590	312782574	0	0	0	0	NaN	0	158043	2271.3
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 4.ome.tif	20b96add-cfa4-434e-9e65-9ac135386575	146	146	1117	Geometry	5584.5	5105.5	146	1117	0	0	0	0	NaN	0	1301329.6	6411.6
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 4.ome.tif	06b4d4dc-6725-4ab7-929a-6e7b9b2774b8	1065	1065	343	Geometry	5727.2	5679.7	1065	343	0	0	0	0	NaN	0	5193590.5	22134
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 4.ome.tif	d326f124-644f-4f18-b8da-768b46c4bf3a	922	922	315	Geometry	4944.1	3797.2	922	315	0	0	0	0	NaN	0	251696.3	3771.8
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 4.ome.tif	149af7ee-3891-4ca7-b930-8220c4dab152	526	526	926	Geometry	6121.7	5829	526	926	0	0	0	0	NaN	0	333986.7	6522.5
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 4.ome.tif	eeb255db-2e5d-4f8a-b151-dfa23fd9d7f2	343	343	8	Geometry	5341.9	3747.8	343	8	0	1980	825	1155	58.33	61.99	18631805.2	38800.3
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 4.ome.tif	c7c6ac52-6785-4800-ba59-219e0fabc8d4	755	755	1018	Geometry	698.47	2825.5	755	1018	0	0	0	0	NaN	0	5.223	9.209
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 4.ome.tif	b87637cd-7a74-436b-b6c2-2d2f022d3ac9	335	335	922	Geometry	1717.7	3931.1	335	922	0	0	0	0	NaN	0	21116.2	771.21
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 4.ome.tif	6309bb09-6e22-4d0c-a3e2-b3b12c6d6536	312782652	312782652	312782628	Geometry	9017	2938.1	312782652	312782628	0	0	0	0	NaN	0	38742.6	2233.9
JKAY11.6c_TRAP_retr_RNAScope_A1_Scan2_[5084,30613]_component_data_merged_Region 4.ome.tif	0442bee3-9701-489f-aea8-1a0dff8ad32c	73	73	997	Geometry	5021.3	2734.7	73	997	0	0	0	0	NaN	0	6654.2	299.3
