Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Parent ID	Side	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 3.ome.tif	11e460e0-54ae-487c-91b6-16ebf2894432	484682512	484682512	1009	Geometry	3967.7	1689.9	484682512	1009	0	0	0	0	NaN	0	23176	3147.2
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 3.ome.tif	0c94395f-c803-4442-be72-603d6b2c3c26	776	776	983	Geometry	3926.8	1917.8	776	983	0	0	0	0	NaN	0	115285.9	5136.7
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 3.ome.tif	43e3d4a5-ff81-4874-9d20-f843482e9c14	312782640	312782640	312782628	Geometry	3874.4	1920.5	312782640	312782628	0	0	0	0	NaN	0	63528.9	2221.5
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 3.ome.tif	cd4eb870-33f6-4c77-a0a9-3bf6c80d3838	836	836	895	Geometry	3960.1	2597.7	836	895	0	0	0	0	NaN	0	306.26	126.02
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 3.ome.tif	b0ddb9bd-386a-4a89-ba42-80654a8396d5	894	894	254	Geometry	3709.4	845.15	894	254	0	0	0	0	NaN	0	375071.7	7072.2
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 3.ome.tif	0db396e6-4d1d-4a30-a306-d90c39486af7	482	482	948	Geometry	4032.7	2244.2	482	948	0	0	0	0	NaN	0	144184.1	3856.8
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 3.ome.tif	2942582d-783e-425c-b6de-54830dc3556b	312782590	312782590	312782574	Geometry	3966.2	1715.4	312782590	312782574	0	0	0	0	NaN	0	860.68	287.47
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 3.ome.tif	3f1fa7b5-d106-4915-b73c-075814fa6c09	313	313	343	Geometry	4072.4	2575.8	313	343	0	1166	619	547	46.91	56.8	9629437.2	19915.7
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 3.ome.tif	3e49a28e-764e-4582-823c-a8e5668446b0	1084	1084	822	Geometry	4036.4	2433.3	1084	822	0	0	0	0	NaN	0	472205.1	4131.5
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 3.ome.tif	da895a05-4ddb-4185-bf06-5d43a8a8b007	795	795	323	Geometry	4089.6	2713.4	795	323	0	1165	619	546	46.87	389.69	1401128.3	5644.1
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 3.ome.tif	2dfb987d-8244-4a5d-96a8-97e0e4d66429	326	326	752	Geometry	4295.4	4427.9	326	752	0	0	0	0	NaN	0	330267	8942.6
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 3.ome.tif	bc0fe9fb-ea9f-4170-9621-a28c041c144f	991	991	1009	Geometry	4030.6	2660.3	991	1009	0	0	0	0	NaN	0	37197.4	1760.8
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 3.ome.tif	68f7cd2a-b082-40d3-ba38-d5a20dee5eef	851	851	302	Geometry	3818.6	1323.8	851	302	0	0	0	0	NaN	0	261321.5	6543.3
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 3.ome.tif	9a44e6d6-f231-4447-8a58-ee6e7514db38	842	842	302	Geometry	3771.6	1157.9	842	302	0	0	0	0	NaN	0	504367.6	6930.2
